semester_no,subject_id,subject_name,credits,course_type,elective_group,is_required
5,EE2023,Thực tập Điện tử 1,1,BẮT BUỘC,,True
5,SP1033,Kinh tế Chính trị Mác - Lênin,2,BẮT BUỘC,,True
5,IM1023,Quản lý Sản xuất cho Kỹ sư,3,TỰ CHỌN NHÓM B,B,False
5,IM1025,Quản lý Dự án cho Kỹ sư,3,TỰ CHỌN NHÓM B,B,False
5,IM3001,Quản trị Kinh doanh cho Kỹ sư,3,TỰ CHỌN NHÓM B,B,False
5,IM1031,Khởi nghiệp và đổi mới sáng tạo,3,TỰ CHỌN NHÓM B,B,False
6,EE3019,Truyền số liệu và Mạng,3,BẮT BUỘC,,True
6,EE3011,Mạch điện tử Thông tin,3,BẮT BUỘC,,True
6,EE3165,Thiết kế Vi mạch,3,BẮT BUỘC,,True
6,EE3021,Thực tập Điện tử 2,1,BẮT BUỘC,,True
6,SP1035,Chủ nghĩa Xã hội Khoa học,2,BẮT BUỘC,,True
6,EE3183,Đồ án 1 (Kỹ thuật Điện tử - Viễn thông),1,BẮT BUỘC,,True
6,EE3365,Thực tập Ngoài trường,2,BẮT BUỘC,,True
6,EN1003,Con người và Môi trường,3,TỰ CHỌN NHÓM C,C,False
6,ME1019,Quản lý năng suất và chất lượng,3,TỰ CHỌN NHÓM C,C,False
7,EE3025,Kỹ thuật Siêu cao tần,3,BẮT BUỘC,,True
7,EE4011,Đồ án 2 (Kỹ thuật Điện tử - Viễn thông),2,BẮT BUỘC,,True
7,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,BẮT BUỘC,,True
7,EE3031,Lập trình Hệ thống nhúng,3,TỰ CHỌN NHÓM A,A,False
7,EE3035,Xử lý ảnh,3,TỰ CHỌN NHÓM A,A,False
7,EE3037,Điện tử Y sinh,3,TỰ CHỌN NHÓM A,A,False
7,EE3041,Xử lý Tín hiệu số với FPGA,3,TỰ CHỌN NHÓM A,A,False
7,EE3043,Cấu trúc Máy tính,3,TỰ CHỌN NHÓM A,A,False
7,EE3085,Mạng viễn thông,3,TỰ CHỌN NHÓM A,A,False
7,EE3107,Thông tin Di động,3,TỰ CHỌN NHÓM A,A,False
7,EE3111,Mạng máy tính,3,TỰ CHỌN NHÓM A,A,False
7,EE3117,Thiết kế Vi mạch số,3,TỰ CHỌN NHÓM A,A,False
7,EE3121,Thiết kế Vi mạch Tương tự và Hỗn hợp,3,TỰ CHỌN NHÓM A,A,False
7,EE3127,Anten - Truyền sóng Vô tuyến,3,TỰ CHỌN NHÓM A,A,False
7,EE3129,Điện tử Ứng dụng,3,TỰ CHỌN NHÓM A,A,False
7,EE3167,Thiết kế và Phát triển Ứng dụng IoT,3,TỰ CHỌN NHÓM A,A,False
7,EE3169,Máy học Cơ bản và Ứng dụng,3,TỰ CHỌN NHÓM A,A,False
7,EE3177,Chuyên đề điện tử - viễn thông,3,TỰ CHỌN NHÓM A,A,False
8,SP1037,Tư tưởng Hồ Chí Minh,2,BẮT BUỘC,,True
8,EE4367,Đồ án Tốt nghiệp,4,BẮT BUỘC,,True
